Hg,0.5703125
As,1
Pb,0.634814814814815
Sr,0.377840176064355
Al,0.551454568755607
Ag,0.876404494382023
Ba,0.158856702632752
Be,0.576923076923077
Cd,1
Co,0.306880914826499
Cu,1
Fe,0.241930058333442
Ga,0.344699318040918
Li,0.55720458388127
Mn,0.246119779770167
Mo,0.0472297910990009
Ni,0.179185076092293
Rb,0.0947504025764895
Se,1
U,1
V,0.75778609918714
Zn,0.928717169524636
