Hg,0.2890625
As,0.0691470691470692
Pb,0.270740740740741
Sr,0.221507171586856
Al,0.156734589260541
Ag,0.460674157303371
Ba,0.41804623221713
Be,0.285714285714286
Cd,0.0217391304347826
Co,0.113466088328076
Cu,0.25895880916752
Fe,0.260173335993762
Ga,0.04649721016739
Li,0.209092616945332
Mn,0.350489105025617
Mo,1
Ni,1
Rb,0.130434782608696
Se,0
U,0.198140615920976
V,0.604073431363595
Zn,0.284935967006729
