Hg,1
As,0.10962910962911
Pb,0
Sr,1
Ag,1
Ba,1
Be,0.406593406593407
Cd,0.195652173913044
Co,0.0184345425867508
Cu,0.0108687091438923
Fe,1
Ga,1
Li,0
Mn,0.0624014528902855
Mo,0.0123524069028156
Ni,0.0623843510441449
Rb,0.39829307568438
Se,0.017304189435337
U,0.378268448576409
V,0.0346150333363778
Zn,0.964705882352941
