Hg,0.180859375
As,0
Pb,0.0177777777777778
Sr,0.966517416710936
Ag,0.49438202247191
Ba,0.00723649756980062
Be,0.197802197802198
Cd,0.05
Co,0
Cu,0.0623769394345121
Fe,0
Ga,0.091010539367638
Li,0.0505354123614503
Mn,0
Mo,0
Ni,0.0337222914542502
Rb,0.477455716586151
Se,0.105646630236794
U,0.189424753050552
V,0
Zn,0
