Hg,0.029296875
As,0.506376506376506
Pb,0.268888888888889
Sr,0.158518630947864
Al,0.0938100730488274
Ag,0.382022471910112
Ba,0.223933244175528
Be,0.200549450549451
Cd,0.791304347826087
Co,0.147969242902208
Cu,0.490509569189572
Fe,0.0607048181489204
Ga,0.0331060136391817
Li,0.300206650385121
Mn,0.120981673947173
Mo,0.663033605812898
Ni,0.186397794645217
Rb,0.143639291465378
Se,0.243169398907104
U,0.445090063916328
V,0.233719974426888
Zn,0.469437812025179
